TABLENAME,DM_USERID,DM_SERVICEID,DM_TRANSACTIONID,DM_SERVERTIMESTAMP,DM_APPTIMESTAMP,DM_ACTIVITYTYPE,DM_CLASSKEY,PREIMAGE,POSTIMAGE
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-28dfc1de:16e11518c3f:2f2f,2019-10-28:08:07:09:000044,2019-10-28:09:06:59:000953,MODIFY         ,:GSGPM:1900825310:BP0000121:1:1:820538,GSGPM|1900825310|BP0000121|1|1|820538|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1||656|OFFR|662|BFCM   NCP PRE-CPTE   28102019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125562522||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900825310|BP0000121|1|1|820538|1|CR|635|PERCPARV|622|||100||1||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1||656|OFFR|662|BFCM   NCP PRE-CPTE   28102019|REDM - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAXR|3012||3013||100|||3025|||PRCT|663||664||2206||||671|||||2259||||||||||ISIN|FR0125562522||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::58f47d0b:16e116c3068:6f09,2019-10-28:09:25:58:000682,2019-10-28:10:22:53:000275,MODIFY         ,:G:1900822612:BP0000222:1:1:701321,"G|1900822612|BP0000222|1|1|701321|1|CR|635|PERCPARV|622|||.03013||30.13|||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|INTP|656||662|BPCE MASTER HOME L 0,3500 0122|INTR - SGSS - FR - INCPYMNT|SUPER BP|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013310562||516||998|||||||||||||658|||||2231|||||||I|3081|||||||||||||100||||||||||||||3","G|1900822612|BP0000222|1|1|701321|1|CR|635|PERCPARV|622|||.03013||30.13|||||||623|||||CSH|621|CANC|636|||STP|1|1|1|INTP|656||662|BPCE MASTER HOME L 0,3500 0122|INTR - SGSS - FR - INCPYMNT|SUPER BP|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013310562||516||998|||||||||||||658|||||2231|||||||I|3081|||||||||||||100||||||||||||||4"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-527c5ccf:16e118dbc30:472b,2019-10-28:10:17:15:000716,2019-10-28:11:16:52:000664,MODIFY         ,:GSGPM:1900841499:BP0000121:1:1:881478,GSGPM|1900841499|BP0000121|1|1|881478|1|CR|635|PERCPARV|622|||.85||8.5||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|EXANE FINANCE AAFF 0922|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FREXA0020562||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||4,GSGPM|1900841499|BP0000121|1|1|881478|1|CR|635|PERCPARV|622|||.85||8.5||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|EXANE FINANCE AAFF 0922|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FREXA0020562||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::58f47d0b:16e116c3068:60de,2019-10-28:09:26:34:000123,2019-10-28:10:10:03:000497,MODIFY         ,:GSGDE:1900822783:BP0000217:1:1:369371,"GSGDE|1900822783|BP0000217|1|1|369371|1|CR|635|PERCPARV|622|||.25||2.5||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||762|23|23|1|INTP|656||662|NORDDEUTSCHE LDBK 0,2500 1026|INTR - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111110111111111111111111|0|||675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000NLB85X6||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5","GSGDE|1900822783|BP0000217|1|1|369371|1|CR|635|PERCPARV|622|||.25||2.5||||||RDTODEC|623|2||||CSH|621|PAID|636|||762|23|23|1|INTP|656||662|NORDDEUTSCHE LDBK 0,2500 1026|INTR - SGSS - DE - INCPYMNT|DEUTSCHE BOERSE CLEARING AG|||11111111111111111111110111111111111111111|0|||675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|DE000NLB85X6||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::58f47d0b:16e116c3068:2c65,2019-10-28:09:03:52:000526,2019-10-28:10:03:13:000477,MODIFY         ,:GSGUK:1900827567:BP0031024:1:1:861028,GSGUK|1900827567|BP0031024|1|1|861028|50000|CR|635|AMNTSHAR|622|50000|JPY|||||||||RDTODEC|623|0||||CSH|621|TOBEPAID|636|||STP|22|22|1||656|OFFR|662|JAPON 1019|REDM - SGSS - JP - INCPYMNT|GSSBTJ|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|JP1748471K71||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||1,GSGUK|1900827567|BP0031024|1|1|861028|50000|CR|635|AMNTSHAR|622|50000|JPY|||||||||RDTODEC|623|0||||CSH|621|PAID|636|||STP|22|22|1||656|OFFR|662|JAPON 1019|REDM - SGSS - JP - INCPYMNT|GSSBTJ|||11111111111111111111111111111111111111111|0||AUTH|675||REDM|601|||1||CANOTAX|3012||3013||100|||3025||||663|ACTU|664||2206||||671|||||2259||||||||||ISIN|JP1748471K71||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||2
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::737e7d94:16e117d8979:1324,2019-10-28:09:10:31:000366,2019-10-28:10:09:02:000118,MODIFY         ,:GSGPM:1900822603:BP0000121:1:1:772296,"GSGPM|1900822603|BP0000121|1|1|772296|1|CR|635|PERCPARV|622|||.9555||955.5||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|AGENCE FSE DE DEV. 1,9110 1048|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013375169||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5","GSGPM|1900822603|BP0000121|1|1|772296|1|CR|635|PERCPARV|622|||.9555||955.5||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|AGENCE FSE DE DEV. 1,9110 1048|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0013375169||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-377c2e9a:16e11993c0c:626c,2019-10-28:10:37:24:000275,2019-10-28:11:34:31:000664,MODIFY         ,:GSGPM:1900829051:BP0000121:1:1:284927,GSGPM|1900829051|BP0000121|1|1|284927|1|CR|635|PERCPARV|622|||1.58789308||1587.89308||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|CAISSE FR FIN. AAFF 1021|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0010385930||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||5,GSGPM|1900829051|BP0000121|1|1|284927|1|CR|635|PERCPARV|622|||1.58789308||1587.89308||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|CAISSE FR FIN. AAFF 1021|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0010385930||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||6
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-377c2e9a:16e12ad780b:b71,2019-10-28:14:47:32:000762,2019-10-28:03:47:29:000141,MODIFY         ,:GSGDE:1900836466:BP0031006:1:1:197750,"GSGDE|1900836466|BP0031006|1|1|197750|1|CR|635|PERCPARV|622|||2.1875||.021875||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|INTP|656||662|URUGUAY 4,3750 1027|INTR - SGSS - UY - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US760942BB71||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||5","GSGDE|1900836466|BP0031006|1|1|197750|1|CR|635|PERCPARV|622|||2.1875||.021875||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|INTP|656||662|URUGUAY 4,3750 1027|INTR - SGSS - UY - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US760942BB71||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::58f47d0b:16e11b36bf0:76b2,2019-10-28:10:20:18:000173,2019-10-28:11:20:04:000731,MODIFY         ,:GSGDE:1900822935:BP0031062:1:1:702204,"GSGDE|1900822935|BP0031062|1|1|702204|1|CR|635|PERCPARV|622|||1.75||17.5||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|INTP|656||662|NORDRHEIN-WESTFALE 1,7500 1057|INTR - SGSS - DE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|DE000NRW0KM0||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||1","GSGDE|1900822935|BP0031062|1|1|702204|1|CR|635|PERCPARV|622|||1.75||17.5||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|INTP|656||662|NORDRHEIN-WESTFALE 1,7500 1057|INTR - SGSS - DE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|DE000NRW0KM0||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-527c5ccf:16e118dbc30:-4439,2019-10-28:09:18:37:000595,2019-10-28:10:18:36:000028,MODIFY         ,:GSGDE:1900830470:BP0031062:1:1:367085,"GSGDE|1900830470|BP0031062|1|1|367085|1|CR|635|PERCPARV|622|||1.375||13.75||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|INTP|656||662|MORGAN STANLEY 1,3750 1026|INTR - SGSS - US - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS1511787589||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||3","GSGDE|1900830470|BP0031062|1|1|367085|1|CR|635|PERCPARV|622|||1.375||13.75||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|INTP|656||662|MORGAN STANLEY 1,3750 1026|INTR - SGSS - US - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS1511787589||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||4"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-431b75c2:16e11a3ac4c:57fa,2019-10-28:10:34:25:000054,2019-10-28:11:34:23:000400,MODIFY         ,:GSGDE:1900837749:BP0031145:1:1:61642,GSGDE|1900837749|BP0031145|1|1|61642|1|CR|635|AMNTSHAR|622|.2|EUR|||||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|GRSS|656||662|MERLIN PROPERTIES|DVCA - SGSS - ES - INCPYMNT|GSSSGM|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.162|.2|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||19||||||||ISIN|ES0105025003||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||.038|EUR||4,GSGDE|1900837749|BP0031145|1|1|61642|1|CR|635|AMNTSHAR|622|.2|EUR|||||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|GRSS|656||662|MERLIN PROPERTIES|DVCA - SGSS - ES - INCPYMNT|GSSSGM|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.162|.2|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||19||||||||ISIN|ES0105025003||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||.038|EUR||5
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-6da28bce:1760038c0a1:-74f1,2020-11-25:16:25:57:000188,2020-11-25:05:25:55:000944,MODIFY         ,:GSGUK:2001083276:BP0031006:1:1:827027,"GSGUK|2001083276|BP0031006|1|1|827027|1|CR|635|PERCPARV|622|||.3859382558||.003859382558||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|22|22|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|GSSBBH|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||6","GSGUK|2001083276|BP0031006|1|1|827027|1|CR|635|PERCPARV|622|||.3859382558||.003859382558||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|22|22|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|GSSBBH|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||7"
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-6da28bce:1760038c0a1:-74f1,2020-11-25:16:25:56:000129,2020-11-25:05:25:55:000944,MODIFY         ,:G:2001083276:BP0000222:1:1:827027,"G|2001083276|BP0000222|1|1|827027|1|CR|635|PERCPARV|622|||.0002456897||.000002456897|||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||6","G|2001083276|BP0000222|1|1|827027|1|CR|635|PERCPARV|622|||.0002456897||.000002456897|||||||623|||||CSH|621|CANC|636|||STP|1|1|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||7"
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::-6da28bce:1760038c0a1:-74f1,2020-11-25:16:25:56:000871,2020-11-25:05:25:55:000944,MODIFY         ,:GSGPM:2001083276:BP0000145:1:1:827027,"GSGPM|2001083276|BP0000145|1|1|827027|1|CR|635|PERCPARV|622|||.3859382558||.003859382558||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|BBH BOSTON|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||5","GSGPM|2001083276|BP0000145|1|1|827027|1|CR|635|PERCPARV|622|||.3859382558||.003859382558||||||RDTODEC|623|2||||CSH|621|CANC|636|||STP|21|21|1|INTP|656||662|GNMA I AND II - SI 4,6870 0665|INTR - SGSS - US - INCPYMNT|BBH BOSTON|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US36186JHR23||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||IRSX0001||IRSX|||||||||||||||||||||||||6"
DCP_DPOT_CSH_PYUT,1,30834,192.208.193.5::42926f27:1760038c4a4:-42bb,2020-11-25:16:30:46:000932,2020-11-25:05:30:42:000116,MODIFY         ,:G:2001089919:BP0000222:1:1:364892,"G|2001089919|BP0000222|1|1|364892|1|CR|635|PERCPARV|622|||.6993056||6.993056|||||||623|||||CSH|621|TOBEPAID|636|||STP|1|1|1|INTP|656||662|LENNAR CORP. 4,7500 1120|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US526057BX14||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||||||||||||||||||||||4","G|2001089919|BP0000222|1|1|364892|1|CR|635|PERCPARV|622|||.6993056||6.993056|||||||623|||||CSH|621|CANC|636|||STP|1|1|1|INTP|656||662|LENNAR CORP. 4,7500 1120|INTR - SGSS - US - INCPYMNT|SUPER BP|||111111111111111111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|US526057BX14||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||||||||||||||||||||||5"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-619e6428:16e35bc905f:2ac9,2019-11-04:10:23:44:000206,2019-11-04:11:20:04:000528,MODIFY         ,:GSGDE:1900792666:BP0031062:1:1:96859,GSGDE|1900792666|BP0031062|1|1|96859|1|CR|635|AMNTSHAR|622|.279|EUR|||||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|GRSS|656||662|SMURFIT KAPPA PLC|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.279|.279|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE00B1RR8406||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||2,GSGDE|1900792666|BP0031062|1|1|96859|1|CR|635|AMNTSHAR|622|.279|EUR|||||||||RDTODEC|623|2||||CSH|621|PPAD|636|||STP|23|23|1|GRSS|656||662|SMURFIT KAPPA PLC|DVCA - SGSS - IE - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||DVCA|601|.279|.279|1||DIVIDEND|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|IE00B1RR8406||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||3
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::69ccb884:16e358eb6b4:-e02,2019-11-04:09:18:41:000191,2019-11-04:10:17:06:000559,MODIFY         ,:GSGDE:1900828553:BP0031062:1:1:368982,"GSGDE|1900828553|BP0031062|1|1|368982|1|CR|635|PERCPARV|622|||.5||5||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|23|23|1|INTP|656||662|MERCK AND CO. INC. 0,5000 1124|INTR - SGSS - US - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS1513055555||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||1","GSGDE|1900828553|BP0031062|1|1|368982|1|CR|635|PERCPARV|622|||.5||5||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|23|23|1|INTP|656||662|MERCK AND CO. INC. 0,5000 1124|INTR - SGSS - US - INCPYMNT|GSSEOC|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||ITFCB|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|XS1513055555||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|EUR||2"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::-f1d5bdc:16e35082f08:76b1,2019-11-04:07:17:54:000697,2019-11-04:08:17:53:000175,MODIFY         ,:GSGUK:1900802092:BP0031006:1:1:150667,"GSGUK|1900802092|BP0031006|1|1|150667|1|CR|635|PERCPARV|622|||2.4375||24.375||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1|INTP|656||662|MORGAN STANLEY 4,8750 1122|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US6174824M37||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||3","GSGUK|1900802092|BP0031006|1|1|150667|1|CR|635|PERCPARV|622|||2.4375||24.375||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1|INTP|656||662|MORGAN STANLEY 4,8750 1122|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US6174824M37||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||4"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::69ccb884:16e3513effe:3d04,2019-11-04:07:17:55:000792,2019-11-04:08:17:54:000410,MODIFY         ,:GSGUK:1900802085:BP0031006:1:1:625036,"GSGUK|1900802085|BP0031006|1|1|625036|1|CR|635|PERCPARV|622|||2.1||21||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|22|22|1|INTP|656||662|ERAC USA FIN CO. 4,2000 1146|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US26884TAS15||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||2","GSGUK|1900802085|BP0031006|1|1|625036|1|CR|635|PERCPARV|622|||2.1||21||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|22|22|1|INTP|656||662|ERAC USA FIN CO. 4,2000 1146|INTR - SGSS - US - INCPYMNT|GSSBBH|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||0||||||||ISIN|US26884TAS15||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100|||||||||||0|USD||3"
DCP_DPOT_CSH_PYUT,1,30834,192.208.139.9::6339ed39:16e45413f1a:795b,2019-11-07:11:10:33:000150,2019-11-07:12:07:50:000792,MODIFY         ,:GSGPM:1900848080:BP0000121:1:1:890459,"GSGPM|1900848080|BP0000121|1|1|890459|1|CR|635|PERCPARV|622|||.1025||.001025||||||RDTODEC|623|2||||CSH|621|TOBEPAID|636|||STP|21|21|1|INTP|656||662|BNPPAR BMT   0,000000 07082024|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0124497738||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||3","GSGPM|1900848080|BP0000121|1|1|890459|1|CR|635|PERCPARV|622|||.1025||.001025||||||RDTODEC|623|2||||CSH|621|PAID|636|||STP|21|21|1|INTP|656||662|BNPPAR BMT   0,000000 07082024|INTR - SGSS - FR - INCPYMNT|EUROCLEAR FRANCE|||11111111111111111111111111111111111111111|0||AUTH|675||INTR|601|||1||INTEREST|3012||3013||100|||3025||||663||664||2206||||671|||||2259||||||||||ISIN|FR0124497738||516||998|||||||||||||658|||||2231||||||||3081|||||||||||||100||||||||||||||4"
